tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
0.815694;-0.997387;5.92722;0.877728;-1.03431;3.40597;0.00804079;0.00842595;9.02167;1;-1;6
0.828785;-0.995536;5.91724;0.893944;-1.03595;3.40121;0.00845438;0.00803744;9.02179;1;-1;6
0.860724;-1.00935;5.98532;0.910342;-1.03892;3.39993;0.00885597;0.00770742;9.02188;1;-1;6
0.871159;-1.00673;5.94913;0.918769;-1.0409;3.39941;0.0089883;0.00755872;9.02185;-1;1;6
0.871159;-1.00673;5.94913;0.935553;-1.04591;3.39765;0.00902272;0.0069993;9.02174;-1;1;6
0.889755;-1.01544;5.96631;0.942676;-1.0477;3.40019;0.00901748;0.0068901;9.02168;-1;1;6
0.895063;-1.00943;5.91451;0.953372;-1.04775;3.40833;0.00927981;0.00681181;9.02145;-1;1;6
0.899901;-1.00474;5.90043;0.95584;-1.03958;3.41521;0.00966886;0.00687211;9.0212;-1;1;6
0.893447;-0.988795;5.91796;0.944953;-1.01828;3.41579;0.0100153;0.00691177;9.021;-1;1;6
0.893447;-0.988795;5.91796;0.91762;-0.979629;3.40431;0.0103234;0.00699704;9.02089;-1;1;6
0.865612;-0.951061;5.92369;0.897098;-0.953962;3.39587;0.0105297;0.0070235;9.02084;-1;1;6
0.790792;-0.861672;5.94919;0.84365;-0.889637;3.37493;0.0109915;0.00715125;9.02084;-1;1;6
0.728519;-0.789215;6.00919;0.777909;-0.81248;3.35094;0.0114513;0.00737313;9.02084;-1;1;6
0.617656;-0.661003;6.00161;0.705256;-0.728007;3.32822;0.0117608;0.00739366;9.0208;-1;1;6
0.617656;-0.661003;6.00161;0.631936;-0.643658;3.30973;0.0119857;0.00745705;9.02068;-1;1;6
0.550694;-0.58519;6.04542;0.561433;-0.563023;3.29726;0.0115913;0.00776423;9.0205;-1;1;6
0.485133;-0.509731;6.04725;0.495354;-0.489346;3.2876;0.0110166;0.00826992;9.0203;-1;1;6
0.39796;-0.414317;6.06862;0.433044;-0.422637;3.28374;0.0102563;0.00883511;9.0201;-1;1;6
0.340822;-0.356452;6.06236;0.371163;-0.360066;3.28292;0.00933835;0.00924947;9.01994;-1;1;6
0.340822;-0.356452;6.06236;0.339891;-0.329558;3.28229;0.00895074;0.00957724;9.01991;-1;1;6
0.281724;-0.300163;6.05264;0.276075;-0.268457;3.27997;0.00829833;0.0103968;9.01982;-1;1;6
0.185094;-0.207993;5.96104;0.208927;-0.204073;3.27484;0.00771805;0.0112851;9.01975;-1;1;6
0.120528;-0.145893;6.05628;0.138838;-0.136369;3.26933;0.00714837;0.0122612;9.01965;-1;1;6
0.0234626;-0.0459136;6.10168;0.0680962;-0.0663897;3.26353;0.00647326;0.0131846;9.01951;-1;1;6
0.0234626;-0.0459136;6.10168;-0.000440754;0.00475198;3.25293;0.00553161;0.014001;9.01932;-1;1;6
-0.0443233;0.0207036;6.09508;-0.0674764;0.0751395;3.25139;0.00466325;0.0146337;9.01913;-1;1;6
-0.103409;0.0837121;6.09017;-0.132507;0.145329;3.25279;0.00359854;0.0148037;9.01897;-1;1;6
-0.191986;0.183001;6.09279;-0.196046;0.213728;3.25565;0.00225541;0.0148937;9.0189;-1;1;6
-0.250971;0.25081;6.08299;-0.258207;0.280085;3.26202;0.0012214;0.0148167;9.0189;-1;1;6
-0.250971;0.25081;6.08299;-0.319097;0.343646;3.26851;0.000351172;0.014602;9.01895;-1;1;6
-0.339773;0.339773;6.09017;-0.378859;0.405957;3.27351;-0.00068114;0.0139653;9.01897;-1;1;6
-0.39137;0.394868;6.02288;-0.438148;0.466849;3.27746;-0.00159479;0.0131608;9.01896;-1;1;6
-0.476247;0.484492;6.06392;-0.494693;0.52601;3.28223;-0.00228568;0.0125609;9.0189;-1;1;6
-0.520381;0.534431;6.00534;-0.547502;0.582529;3.28831;-0.00305269;0.0122165;9.01879;-1;1;6
-0.520381;0.534431;6.00534;-0.594846;0.635351;3.2907;-0.00380356;0.0116291;9.01863;-1;1;6
-0.569038;0.590978;6.06025;-0.616221;0.658877;3.29423;-0.00449071;0.0108806;9.01846;-1;1;6
-0.624014;0.656822;6.02972;-0.655824;0.704918;3.29949;-0.00478175;0.0104873;9.01837;-1;1;6
-0.661978;0.699008;6.05372;-0.691331;0.745524;3.31016;-0.00500568;0.00983447;9.0183;-1;1;6
-0.699692;0.743733;5.97502;-0.723559;0.782065;3.32212;-0.0053228;0.00905781;9.01829;-1;1;6
-0.699692;0.743733;5.97502;-0.75284;0.814165;3.33229;-0.00546502;0.00820737;9.01832;-1;1;6
-0.728897;0.776756;5.99614;-0.780117;0.842955;3.34203;-0.00562291;0.00729065;9.01834;-1;1;6
-0.767335;0.816799;5.99099;-0.805481;0.868488;3.34651;-0.00572016;0.00622953;9.01831;-1;1;6
-0.791101;0.840919;5.99134;-0.82871;0.891758;3.3528;-0.00581869;0.00549204;9.01825;-1;1;6
-0.808758;0.858152;5.96876;-0.850433;0.912957;3.36002;-0.00589597;0.00489077;9.01815;-1;1;6
-0.808758;0.858152;5.96876;-0.870634;0.931634;3.36659;-0.00626174;0.00458871;9.01803;-1;1;6
-0.83749;0.886575;5.96607;-0.889551;0.94915;3.37235;-0.00641491;0.00424514;9.01789;-1;1;6
-0.859578;0.908501;5.98552;-0.907308;0.965461;3.37659;-0.00650108;0.00396007;9.01776;-1;1;6
-0.891768;0.941468;6.09633;-0.915415;0.973791;3.37833;-0.00643814;0.00381076;9.01774;1;1;6
-0.879412;0.927206;5.91105;-0.930914;0.988892;3.38272;-0.00612127;0.0032714;9.01767;1;1;6
-0.879412;0.927206;5.91105;-0.937989;0.9962;3.38545;-0.0058743;0.00287827;9.01762;1;1;6
-0.908874;0.957314;5.99369;-0.946923;1.00827;3.40042;-0.00550056;0.0019675;9.01763;1;1;6
-0.908088;0.955882;5.91105;-0.949181;1.01916;3.40459;-0.00485792;0.000959926;9.01769;1;1;6
-0.911614;0.972724;5.94154;-0.945688;1.02334;3.40727;-0.00402055;-0.000235709;9.01776;1;1;6
-0.8593;0.960947;5.80088;-0.926516;1.02983;3.41273;-0.00355778;-0.000711383;9.01782;1;1;6
-0.8593;0.960947;5.80088;-0.889066;1.03383;3.41194;-0.0024536;-0.00151243;9.01785;1;1;6
-0.836161;0.988158;5.95032;-0.833275;1.03594;3.4055;-0.00144765;-0.00187401;9.01779;1;1;6
-0.770191;0.988274;5.95653;-0.764945;1.03806;3.39055;-0.000503896;-0.00191771;9.01763;1;1;6
-0.66916;1.00171;6.03834;-0.68728;1.04069;3.38474;0.000103097;-0.00177353;9.01738;1;1;6
-0.585326;0.995261;5.97768;-0.607339;1.04491;3.37854;0.000699873;-0.0018091;9.0171;1;1;6
-0.585326;0.995261;5.97768;-0.567984;1.04752;3.3756;0.000908027;-0.00176659;9.01694;1;1;6
-0.507837;0.992533;5.92711;-0.492718;1.0529;3.37476;0.00121696;-0.00175229;9.01678;1;1;6
-0.400433;0.992131;5.89385;-0.421828;1.05768;3.37059;0.00150692;-0.00169519;9.01674;1;1;6
-0.349621;1.02917;6.09017;-0.355053;1.06227;3.36288;0.00196382;-0.00156551;9.0168;1;1;6
-0.29053;1.02917;6.09017;-0.291398;1.06534;3.35457;0.00247774;-0.0010114;9.01687;1;1;6
-0.29053;1.02917;6.09017;-0.229964;1.06754;3.3488;0.00325813;-0.000479911;9.01686;1;1;6
-0.199012;1.02076;6.02802;-0.166598;1.06855;3.35686;0.00372922;0.000524069;9.01672;1;1;6
-0.133824;1.00368;5.91105;-0.133416;1.06895;3.36134;0.00386553;0.0012053;9.01663;1;1;6
-0.0734333;1.01799;5.99932;-0.0645923;1.0692;3.36648;0.00426853;0.00242032;9.0163;1;1;6
0.0344697;1.02917;6.09017;0.00794515;1.06869;3.36778;0.00449735;0.0035838;9.01595;1;1;6
0.0344697;1.02917;6.09017;0.0815586;1.06816;3.36268;0.00450202;0.00473766;9.01569;1;1;6
0.104244;1.00711;5.96258;0.154119;1.06633;3.36655;0.00435296;0.00594202;9.01559;1;1;6
0.171481;0.995341;5.90354;0.224414;1.06597;3.37315;0.00467132;0.00677244;9.01561;1;1;6
0.267768;0.995855;5.91758;0.291762;1.0661;3.37049;0.00487085;0.0072252;9.01571;1;1;6
0.325;0.994118;5.91105;0.356326;1.06596;3.36643;0.00514885;0.00722198;9.01581;1;1;6
0.325;0.994118;5.91105;0.418145;1.06542;3.35848;0.00532308;0.00688276;9.01586;1;1;6
0.41169;0.991759;5.92242;0.478635;1.06544;3.35127;0.00555817;0.0064853;9.01585;1;1;6
0.469351;0.992206;5.92513;0.5383;1.06653;3.3435;0.00537951;0.00617816;9.01577;1;1;6
0.527283;0.993271;5.93079;0.595297;1.06948;3.33603;0.00516108;0.0061716;9.01564;1;1;6
0.605011;1.00265;5.94287;0.62214;1.07151;3.33206;0.004932;0.0062788;9.01553;1;1;6
0.605011;1.00265;5.94287;0.671077;1.07695;3.32393;0.00447828;0.00650459;9.01535;1;1;6
0.647987;1.01007;5.97482;0.712713;1.08375;3.31591;0.00423167;0.00707303;9.01516;1;1;6
0.707374;1.03273;6.05224;0.746731;1.09142;3.30897;0.00437562;0.00731583;9.01501;1;1;6
0.721884;1.02585;5.98066;0.774869;1.09859;3.30467;0.0046346;0.00717292;9.01489;1;1;6
0.76426;1.04743;6.05306;0.799274;1.10486;3.3029;0.00494522;0.00676899;9.01487;1;1;6
0.76426;1.04743;6.05306;0.821413;1.10941;3.30559;0.00528924;0.00641881;9.01493;1;1;6
0.792817;1.06064;6.10248;0.843496;1.11093;3.30668;0.00555486;0.00591336;9.01502;1;1;6
0.8125;1.05871;6.09017;0.864756;1.10919;3.31619;0.00580924;0.00567581;9.01507;1;1;6
0.832598;1.04126;5.99979;0.88529;1.10621;3.33111;0.00589135;0.00572513;9.01502;1;1;6
0.83747;1.02021;5.89443;0.903983;1.10031;3.34747;0.00568673;0.00611727;9.01486;1;1;6
0.83747;1.02021;5.89443;0.919801;1.09398;3.36114;0.00529184;0.00677094;9.01459;1;1;6
0.887617;1.04433;6.06925;0.933364;1.08815;3.36681;0.00496072;0.00737611;9.01428;1;1;6
0.887452;1.02261;5.98875;0.93974;1.08551;3.36638;0.00499722;0.00752941;9.01417;0;0;6
0.897142;1.01848;5.95447;0.952092;1.08299;3.37953;0.00527822;0.00761434;9.01398;0;0;6
0.912547;1.02155;5.95918;0.958526;1.08293;3.38748;0.00538581;0.00774642;9.01395;0;0;6
0.912547;1.02155;5.95918;0.970481;1.08192;3.39637;0.00531577;0.00783573;9.01397;0;0;6
0.918504;1.01485;5.91298;0.978425;1.07901;3.39979;0.00502468;0.00773338;9.01413;0;0;6
0.921938;1.00839;5.89187;0.979658;1.07453;3.40175;0.0047964;0.00769795;9.01425;0;0;6
0.912753;0.990218;5.85645;0.974602;1.05793;3.40268;0.004064;0.00767107;9.01436;0;0;6
0.890298;0.954744;5.81663;0.95632;1.02654;3.4029;0.00322653;0.00776303;9.01434;0;0;6
0.890298;0.954744;5.81663;0.923164;0.979825;3.40442;0.00240448;0.00802529;9.01416;0;0;6
0.846514;0.888561;5.86753;0.877198;0.917204;3.40376;0.00153696;0.00829332;9.01391;0;0;6
0.804492;0.832579;5.92611;0.822736;0.845946;3.40101;0.00107047;0.00846285;9.01365;0;0;6
0.716912;0.716912;5.91105;0.764151;0.769635;3.40161;0.000715732;0.00882962;9.01348;0;0;6
0.669172;0.647603;5.96622;0.705183;0.69251;3.40054;0.000834087;0.00890797;9.01344;0;0;6
0.669172;0.647603;5.96622;0.677598;0.656679;3.40158;0.00110572;0.00881648;9.01341;0;0;6
0.616385;0.582188;5.96682;0.62583;0.590027;3.4037;0.00160308;0.00864098;9.0135;0;0;6
0.546319;0.495901;5.94646;0.579081;0.532588;3.40768;0.00193849;0.00852353;9.01362;0;0;6
0.50481;0.446137;5.92307;0.536372;0.484232;3.40911;0.00190438;0.00826358;9.01367;0;0;6
0.446407;0.390156;5.88021;0.495814;0.444346;3.40676;0.00166067;0.00844001;9.01363;0;0;6
0.446407;0.390156;5.88021;0.456641;0.410508;3.40325;0.00117908;0.00905859;9.01348;0;0;6
0.409955;0.362434;5.90604;0.417938;0.379785;3.39799;0.000215016;0.0100098;9.01323;0;0;6
0.370645;0.33222;5.88973;0.379431;0.350397;3.39141;-0.00091441;0.0109881;9.01293;0;0;6
0.32131;0.289736;5.94183;0.342283;0.321667;3.38647;-0.00203817;0.0122711;9.01266;0;0;6
0.289509;0.260783;5.93954;0.307906;0.294039;3.37984;-0.00285854;0.0136283;9.01249;0;0;6
0.289509;0.260783;5.93954;0.277783;0.267956;3.37328;-0.00364965;0.0146344;9.01243;0;0;6
0.248728;0.224198;5.94672;0.264416;0.255836;3.37215;-0.00397258;0.0149608;9.01246;0;0;6
0.224721;0.200202;5.92275;0.240389;0.233304;3.37031;-0.00414466;0.0156177;9.01252;0;0;6
0.20661;0.181242;5.96527;0.219978;0.212861;3.3689;-0.00413272;0.0158411;9.0126;0;0;6
0.18452;0.158267;5.97316;0.202793;0.195681;3.3649;-0.00381129;0.0158205;9.01267;0;0;6
0.18452;0.158267;5.97316;0.188867;0.181689;3.3596;-0.00305691;0.0153263;9.0127;0;0;6
0.171729;0.147711;5.9586;0.177953;0.171381;3.35744;-0.00202543;0.0148043;9.01268;0;0;6
0.157362;0.136458;5.95894;0.168452;0.163578;3.35584;-0.00102866;0.0143884;9.01264;0;0;6
0.147201;0.130917;5.97971;0.159158;0.157144;3.35312;-0.000299224;0.0140297;9.01258;0;0;6
