tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
0.0382353;-1.00368;5.91105;0.0904664;-1.04496;3.48534;0.0108914;0.00526266;9.05991;1;-1;6
0.105147;-1.01324;5.91105;0.157813;-1.04677;3.48418;0.00999543;0.00521713;9.05979;1;-1;6
0.200735;-1.01324;5.91105;0.225528;-1.04852;3.48305;0.0090866;0.00522365;9.05968;1;-1;6
0.267647;-1.01324;5.91105;0.293004;-1.0511;3.48218;0.00806497;0.00519004;9.05951;1;-1;6
0.267647;-1.01324;5.91105;0.359032;-1.05443;3.48177;0.00697545;0.00552769;9.05926;1;-1;6
0.360581;-1.01517;5.88067;0.424766;-1.05762;3.48136;0.00610765;0.0057997;9.05888;1;-1;6
0.420655;-1.00604;5.81149;0.489525;-1.06049;3.47974;0.00541438;0.00626699;9.05842;1;-1;6
0.488244;-1.02466;5.90326;0.551548;-1.06286;3.47521;0.00465003;0.00686501;9.05795;1;-1;6
0.572592;-1.02562;5.90367;0.60947;-1.06487;3.46369;0.00415718;0.00759465;9.05756;1;-1;6
0.572592;-1.02562;5.90367;0.635837;-1.06575;3.45973;0.00380966;0.00784178;9.05743;1;-1;6
0.625156;-1.0322;5.93696;0.683411;-1.06769;3.45649;0.0033838;0.00811993;9.05719;1;-1;6
0.664851;-1.02886;5.91107;0.724367;-1.0691;3.45398;0.00315808;0.00838334;9.05704;1;-1;6
0.703969;-1.03506;5.93445;0.742438;-1.07012;3.45414;0.0032286;0.00845692;9.05695;1;-1;6
0.734412;-1.03861;5.94315;0.774367;-1.07197;3.45343;0.00337057;0.00850318;9.05684;1;-1;6
0.734412;-1.03861;5.94315;0.788174;-1.07322;3.45204;0.00347762;0.00857389;9.05679;1;-1;6
0.759505;-1.043;5.95694;0.812108;-1.07499;3.45132;0.00380543;0.00872421;9.05657;1;-1;6
0.779783;-1.04324;5.94973;0.833;-1.0762;3.45252;0.00446246;0.00956889;9.05626;1;-1;6
0.804622;-1.04293;5.93282;0.852087;-1.07682;3.4549;0.00473117;0.0106888;9.05584;1;-1;6
0.822324;-1.0448;5.93269;0.870811;-1.07682;3.45692;0.00456523;0.0117765;9.05534;1;-1;6
0.822324;-1.0448;5.93269;0.888578;-1.07579;3.45679;0.00432637;0.0125678;9.05484;1;-1;6
0.839871;-1.04434;5.93125;0.906045;-1.07411;3.45605;0.00403398;0.0133725;9.05445;1;-1;6
0.86714;-1.04342;5.93724;0.922619;-1.07236;3.45512;0.00386661;0.0138796;9.05423;1;-1;6
0.88121;-1.0421;5.93643;0.930582;-1.07172;3.45465;0.0038474;0.0141028;9.05414;1;1;6
0.909127;-1.04896;5.9773;0.945846;-1.07108;3.45417;0.00379188;0.0141636;9.0541;1;1;6
0.909127;-1.04896;5.9773;0.960039;-1.07081;3.45576;0.0040878;0.0139465;9.05408;1;1;6
0.912875;-1.03846;5.91157;0.973957;-1.06779;3.46327;0.00451831;0.0137903;9.05401;1;1;6
0.923944;-1.03374;5.88943;0.987496;-1.05899;3.47219;0.00473743;0.0134023;9.05383;1;1;6
0.931419;-1.00134;5.81495;1.00028;-1.03994;3.47305;0.00507477;0.0133459;9.05352;1;1;6
0.960019;-0.988039;5.938;1.01209;-1.00527;3.46842;0.00536468;0.0135821;9.05314;1;1;6
0.960019;-0.988039;5.938;1.02322;-0.954187;3.4549;0.00532977;0.014002;9.05273;1;1;6
0.97681;-0.907585;5.97332;1.03294;-0.888908;3.43749;0.0052982;0.014132;9.05235;1;1;6
0.977982;-0.831587;5.92942;1.04183;-0.810847;3.42941;0.00475557;0.0138507;9.05205;1;1;6
0.983599;-0.745233;5.90659;1.04572;-0.769614;3.42638;0.00459734;0.0138053;9.05189;1;1;6
0.9924;-0.62775;5.92031;1.05279;-0.685904;3.42132;0.00460511;0.0137833;9.05188;1;1;6
0.9924;-0.62775;5.92031;1.05866;-0.60701;3.41433;0.00442289;0.0135709;9.05183;1;1;6
1.00515;-0.557731;5.98841;1.0641;-0.534152;3.40705;0.00449662;0.0132705;9.05175;1;1;6
1.00898;-0.492845;5.97713;1.06948;-0.469008;3.40423;0.00516255;0.0126729;9.05158;1;1;6
1.00989;-0.4042;5.93598;1.07519;-0.409485;3.40847;0.00599494;0.0118168;9.05132;1;1;6
1.01885;-0.353208;5.95149;1.08161;-0.351655;3.41442;0.00695516;0.010861;9.05105;1;1;6
1.01885;-0.353208;5.95149;1.0879;-0.293422;3.41677;0.00835793;0.00988118;9.05081;1;1;6
1.01921;-0.267162;5.9182;1.09376;-0.230522;3.41288;0.00973489;0.00862636;9.05063;1;1;6
1.02279;-0.200735;5.91105;1.09915;-0.161876;3.4069;0.0111553;0.00719954;9.05051;1;1;6
1.02419;-0.132826;5.92756;1.10383;-0.089173;3.39724;0.0123564;0.00574415;9.05046;1;1;6
1.0525;-0.0240722;6.06763;1.10794;-0.0149212;3.38799;0.0132973;0.00421272;9.0504;1;1;6
1.0525;-0.0240722;6.06763;1.10973;0.0219006;3.38396;0.0137391;0.00361114;9.05033;1;1;6
1.02847;0.0477963;5.91316;1.11215;0.0926604;3.38167;0.0143386;0.00228444;9.05019;1;1;6
1.04073;0.146987;5.97685;1.11369;0.160002;3.38595;0.0146812;0.001566;9.04996;1;1;6
1.05024;0.208777;6.02866;1.11406;0.223561;3.38054;0.0148076;0.0012935;9.04964;1;1;6
1.05871;0.300379;6.09017;1.11307;0.285177;3.37872;0.0149746;0.00112086;9.04924;1;1;6
1.05871;0.300379;6.09017;1.1101;0.343713;3.38193;0.0151599;0.000839017;9.04883;1;1;6
1.02452;0.344784;5.91413;1.10689;0.403442;3.38851;0.0156387;0.00073923;9.0485;1;1;6
1.0193;0.430302;5.91311;1.10298;0.461894;3.39362;0.0166346;0.000649663;9.04829;1;1;6
1.02232;0.490085;5.97127;1.09959;0.51877;3.38689;0.0175044;0.00057364;9.04819;1;1;6
1.01192;0.536707;5.92845;1.09695;0.572642;3.38231;0.0181435;0.000728422;9.04811;1;1;6
1.01192;0.536707;5.92845;1.09586;0.621618;3.37862;0.018683;0.00100196;9.04797;1;1;6
1.01258;0.604196;5.93235;1.09618;0.666501;3.37792;0.0189504;0.0014096;9.04772;1;1;6
1.01807;0.646674;5.96495;1.0969;0.687726;3.37611;0.0188317;0.00168443;9.04758;1;1;6
1.01922;0.685486;5.98448;1.09913;0.726815;3.37216;0.0181292;0.00234285;9.04717;1;1;6
1.02703;0.718633;5.993;1.10155;0.762095;3.37006;0.0171601;0.00318599;9.04673;1;1;6
1.02703;0.718633;5.993;1.10271;0.778258;3.37022;0.0164732;0.00380435;9.04649;1;1;6
1.03844;0.752658;6.02909;1.10469;0.807106;3.37788;0.0151958;0.00518362;9.04613;1;1;6
1.02811;0.768659;5.94898;1.10543;0.833208;3.38784;0.0144512;0.006556;9.04584;1;1;6
1.04491;0.813505;6.03078;1.10526;0.856347;3.40127;0.0138532;0.00759231;9.0456;1;1;6
1.04068;0.828498;5.98505;1.10425;0.876891;3.41392;0.013502;0.00842288;9.04539;1;1;6
1.04068;0.828498;5.98505;1.10232;0.894077;3.42656;0.0135376;0.00869742;9.04521;1;1;6
1.03694;0.842657;5.95964;1.10021;0.909601;3.43728;0.0136685;0.00861376;9.04504;1;1;6
1.01889;0.852439;5.85684;1.09831;0.923703;3.4454;0.0139805;0.0083582;9.0449;1;1;6
1.02906;0.875349;5.92005;1.09629;0.936158;3.45395;0.0140516;0.00789054;9.04477;0;0;6
1.0276;0.893164;5.91889;1.0955;0.94223;3.45528;0.0140609;0.00768486;9.04473;0;0;6
1.0276;0.893164;5.91889;1.09331;0.952309;3.45388;0.0140716;0.00722824;9.04458;0;0;6
1.02768;0.905869;5.93765;1.08707;0.959299;3.452;0.013807;0.00673992;9.04438;0;0;6
1.01553;0.906379;5.90133;1.07463;0.960703;3.44855;0.0133504;0.00627289;9.04414;0;0;6
0.983441;0.895113;5.87066;1.05058;0.951264;3.44656;0.0131495;0.00602031;9.04387;0;0;6
0.944027;0.87006;5.85803;1.01189;0.926996;3.44427;0.013013;0.00594917;9.0436;0;0;6
0.944027;0.87006;5.85803;0.959704;0.886749;3.43851;0.012758;0.00573924;9.04333;0;0;6
0.8628;0.805875;5.86687;0.897768;0.832182;3.42986;0.0125373;0.00553682;9.0431;0;0;6
0.809509;0.756976;5.94877;0.832737;0.768626;3.42177;0.012596;0.00530119;9.0429;0;0;6
0.746076;0.692249;5.96748;0.768755;0.701102;3.41106;0.0125891;0.00499981;9.04275;0;0;6
0.660371;0.595983;5.96958;0.738979;0.668202;3.40665;0.0125447;0.00492999;9.04264;0;0;6
0.660371;0.595983;5.96958;0.685625;0.606396;3.40012;0.0125582;0.00498433;9.0425;0;0;6
0.613392;0.54016;5.97482;0.638597;0.552318;3.39319;0.0123721;0.00548965;9.04232;0;0;6
0.555134;0.473497;6.02104;0.59559;0.50655;3.38589;0.0119358;0.00611661;9.04206;0;0;6
0.514501;0.435605;6.0174;0.553593;0.467526;3.37761;0.0113285;0.00660715;9.04172;0;0;6
0.472511;0.401435;6.001;0.510753;0.433311;3.36903;0.0109782;0.00730699;9.04136;0;0;6
0.472511;0.401435;6.001;0.468232;0.402716;3.36548;0.010493;0.00804777;9.04107;0;0;6
0.410033;0.356762;5.99897;0.425856;0.372967;3.36273;0.0101462;0.00852864;9.04084;0;0;6
0.36836;0.325788;5.97103;0.384866;0.343922;3.35991;0.00963261;0.00868336;9.0407;0;0;6
0.320076;0.29053;6.09017;0.347646;0.314723;3.35791;0.00908066;0.0081955;9.04062;0;0;6
0.289615;0.260445;6.08307;0.314681;0.286052;3.35426;0.00871002;0.00750104;9.04059;0;0;6
0.289615;0.260445;6.08307;0.288561;0.260251;3.35966;0.00803257;0.00643304;9.04058;0;0;6
0.258708;0.237152;5.99011;0.267473;0.23755;3.36791;0.00745438;0.00552711;9.04054;0;0;6
0.228895;0.200518;5.88401;0.250228;0.218284;3.36778;0.00692501;0.00474995;9.04045;0;0;6
0.221591;0.192045;6.09017;0.236219;0.203031;3.36391;0.00660656;0.00424097;9.04026;0;0;6
0.200697;0.169391;5.95985;0.224317;0.191892;3.35059;0.00652803;0.00399893;9.03999;0;0;6
0.200697;0.169391;5.95985;0.218707;0.187961;3.34868;0.0065583;0.00400027;9.03987;0;0;6
0.188867;0.165388;5.96103;0.207382;0.180755;3.35178;0.0068081;0.00437157;9.03956;0;0;6
0.170656;0.154304;5.89411;0.195755;0.174509;3.34529;0.0075141;0.0050935;9.03926;0;0;6
0.1625;0.152652;6.09017;0.183689;0.167551;3.33918;0.00826599;0.00633093;9.03898;0;0;6
0.152652;0.142803;6.09017;0.17167;0.159837;3.33127;0.00900038;0.00719999;9.03873;0;0;6
0.152652;0.142803;6.09017;0.160139;0.150467;3.32454;0.00952701;0.00765194;9.0385;0;0;6
0.128339;0.125189;5.92898;0.154892;0.145716;3.32883;0.0101958;0.00801829;9.03834;0;0;6
